Zipcode,State,State Cty,Tract,Tract GeoID,City Name,Zip Name,Population,Part PCT
93458,CA,6083,23.08,6083002308,Santa Barbara CA,"Santa Maria, CA",3688,0.0615
93458,CA,6083,23.09,6083002309,Santa Barbara CA,"Santa Maria, CA",3849,0.0642
93458,CA,6083,23.1,6083002310,Santa Barbara CA,"Santa Maria, CA",3452,0.0576
93454,CA,6083,24.05,6083002405,Santa Barbara CA,"Santa Maria, CA",17,0.0004
93458,CA,6083,24.05,6083002405,Santa Barbara CA,"Santa Maria, CA",4356,0.0727
93458,CA,6083,24.06,6083002406,Santa Barbara CA,"Santa Maria, CA",3583,0.0598
93454,CA,6083,24.07,6083002407,Santa Barbara CA,"Santa Maria, CA",9,0.0002
93458,CA,6083,24.07,6083002407,Santa Barbara CA,"Santa Maria, CA",5030,0.0839
93458,CA,6083,24.08,6083002408,Santa Barbara CA,"Santa Maria, CA",2222,0.0371
93455,CA,6083,24.09,6083002409,Santa Barbara CA,"Orcutt, CA",32,0.0007
93458,CA,6083,24.09,6083002409,Santa Barbara CA,"Santa Maria, CA",9675,0.1614
93454,CA,6083,24.1,6083002410,Santa Barbara CA,"Santa Maria, CA",29,0.0007
93458,CA,6083,24.1,6083002410,Santa Barbara CA,"Santa Maria, CA",6137,0.1024
93429,CA,6083,25.03,6083002503,Santa Barbara CA,"Casmalia, CA",147,0.9608
93434,CA,6083,25.03,6083002503,Santa Barbara CA,"Guadalupe, CA",2042,0.2515
93455,CA,6083,25.03,6083002503,Santa Barbara CA,"Orcutt, CA",23,0.0005
93458,CA,6083,25.03,6083002503,Santa Barbara CA,"Santa Maria, CA",105,0.0018
93434,CA,6083,25.04,6083002504,Santa Barbara CA,"Guadalupe, CA",6078,0.7485
93436,CA,6083,27.03,6083002703,Santa Barbara CA,"Lompoc, CA",4222,0.0744
93436,CA,6083,27.05,6083002705,Santa Barbara CA,"Lompoc, CA",4634,0.0817
93436,CA,6083,27.06,6083002706,Santa Barbara CA,"Lompoc, CA",6222,0.1097
93436,CA,6083,27.07,6083002707,Santa Barbara CA,"Lompoc, CA",2526,0.0445
93436,CA,6083,27.08,6083002708,Santa Barbara CA,"Lompoc, CA",2665,0.047
93436,CA,6083,27.09,6083002709,Santa Barbara CA,"Lompoc, CA",3474,0.0612
93436,CA,6083,27.1,6083002710,Santa Barbara CA,"Lompoc, CA",4365,0.0769
93436,CA,6083,28.02,6083002802,Santa Barbara CA,"Lompoc, CA",7574,0.1335
93436,CA,6083,28.06,6083002806,Santa Barbara CA,"Lompoc, CA",2878,0.0507
93436,CA,6083,28.08,6083002808,Santa Barbara CA,"Lompoc, CA",7310,0.1289
93455,CA,6083,28.08,6083002808,Santa Barbara CA,"Orcutt, CA",4,0.0001
93436,CA,6083,28.09,6083002809,Santa Barbara CA,"Lompoc, CA",4856,0.0856
93440,CA,6083,28.09,6083002809,Santa Barbara CA,"Los Alamos, CA",88,0.043
93455,CA,6083,28.09,6083002809,Santa Barbara CA,"Orcutt, CA",48,0.0011
93117,CA,6083,29.06,6083002906,Santa Barbara CA,"Goleta, CA",3974,0.0744
93105,CA,6083,29.07,6083002907,Santa Barbara CA,"Santa Barbara, CA",309,0.0119
93111,CA,6083,29.07,6083002907,Santa Barbara CA,"Santa Barbara, CA",2017,0.1092
93117,CA,6083,29.07,6083002907,Santa Barbara CA,"Goleta, CA",1557,0.0291
93117,CA,6083,29.09,6083002909,Santa Barbara CA,"Goleta, CA",5884,0.1101
93111,CA,6083,29.13,6083002913,Santa Barbara CA,"Santa Barbara, CA",4090,0.2215
93111,CA,6083,29.14,6083002914,Santa Barbara CA,"Santa Barbara, CA",927,0.0502
93117,CA,6083,29.14,6083002914,Santa Barbara CA,"Goleta, CA",2368,0.0443
93117,CA,6083,29.24,6083002924,Santa Barbara CA,"Goleta, CA",6055,0.1133
93117,CA,6083,29.26,6083002926,Santa Barbara CA,"Goleta, CA",5492,0.1028
93117,CA,6083,29.32,6083002932,Santa Barbara CA,"Goleta, CA",2449,0.0458
93106,CA,6083,29.33,6083002933,Santa Barbara CA,"Santa Barbara, CA",2598,0.4993
93117,CA,6083,29.33,6083002933,Santa Barbara CA,"Goleta, CA",4144,0.0776
93117,CA,6083,29.34,6083002934,Santa Barbara CA,"Goleta, CA",3620,0.0678
93117,CA,6083,29.35,6083002935,Santa Barbara CA,"Goleta, CA",3507,0.0656
93117,CA,6083,29.36,6083002936,Santa Barbara CA,"Goleta, CA",3953,0.074
93117,CA,6083,29.37,6083002937,Santa Barbara CA,"Goleta, CA",3160,0.0591
93111,CA,6083,30.01,6083003001,Santa Barbara CA,"Santa Barbara, CA",1552,0.084
93117,CA,6083,30.01,6083003001,Santa Barbara CA,"Goleta, CA",4691,0.0878
93111,CA,6083,30.04,6083003004,Santa Barbara CA,"Santa Barbara, CA",4820,0.261
93110,CA,6083,30.05,6083003005,Santa Barbara CA,"Santa Barbara, CA",2926,0.1793
93111,CA,6083,30.05,6083003005,Santa Barbara CA,"Santa Barbara, CA",2094,0.1134
93105,CA,6083,30.07,6083003007,Santa Barbara CA,"Santa Barbara, CA",514,0.0198
93110,CA,6083,30.07,6083003007,Santa Barbara CA,"Santa Barbara, CA",2960,0.1814
93111,CA,6083,30.07,6083003007,Santa Barbara CA,"Santa Barbara, CA",292,0.0158
93117,CA,6083,31.02,6083003102,Santa Barbara CA,"Goleta, CA",203,0.0038
93427,CA,6083,31.02,6083003102,Santa Barbara CA,"Buellton, CA",124,0.0211
93436,CA,6083,31.02,6083003102,Santa Barbara CA,"Lompoc, CA",3010,0.0531
93117,CA,6083,9800.0,6083980000,Santa Barbara CA,"Goleta, CA",15,0.0003
93436,CA,6083,9802.0,6083980200,Santa Barbara CA,"Lompoc, CA",2,0.0
93437,CA,6083,9802.0,6083980200,Santa Barbara CA,"Vandenberg AFB, CA",3531,0.9919
93106,CA,6083,9803.0,6083980300,Santa Barbara CA,"Santa Barbara, CA",2605,0.5007
93117,CA,6083,9803.0,6083980300,Santa Barbara CA,"Goleta, CA",2304,0.0431
93436,CA,6083,9804.0,6083980400,Santa Barbara CA,"Lompoc, CA",2929,0.0516
93437,CA,6083,9805.0,6083980500,Santa Barbara CA,"Vandenberg AFB, CA",29,0.0081
95112,CA,6085,5001.0,6085500100,Santa Clara CA,"San Jose, CA",7969,0.1312
95110,CA,6085,5002.0,6085500200,Santa Clara CA,"San Jose, CA",3432,0.1675
95112,CA,6085,5002.0,6085500200,Santa Clara CA,"San Jose, CA",1849,0.0304
95110,CA,6085,5003.0,6085500300,Santa Clara CA,"San Jose, CA",1472,0.0718
95126,CA,6085,5003.0,6085500300,Santa Clara CA,"San Jose, CA",3293,0.0881
95126,CA,6085,5004.0,6085500400,Santa Clara CA,"San Jose, CA",2476,0.0663
95126,CA,6085,5005.0,6085500500,Santa Clara CA,"San Jose, CA",3894,0.1042
95128,CA,6085,5005.0,6085500500,Santa Clara CA,"San Jose, CA",1612,0.0464
95126,CA,6085,5006.0,6085500600,Santa Clara CA,"San Jose, CA",5548,0.1485
95110,CA,6085,5008.0,6085500800,Santa Clara CA,"San Jose, CA",2249,0.1097
95113,CA,6085,5008.0,6085500800,Santa Clara CA,"San Jose, CA",1258,0.4733
95126,CA,6085,5008.0,6085500800,Santa Clara CA,"San Jose, CA",1162,0.0311
95112,CA,6085,5009.01,6085500901,Santa Clara CA,"San Jose, CA",2956,0.0487
95113,CA,6085,5009.01,6085500901,Santa Clara CA,"San Jose, CA",1055,0.3969
95112,CA,6085,5009.02,6085500902,Santa Clara CA,"San Jose, CA",4957,0.0816
95112,CA,6085,5010.0,6085501000,Santa Clara CA,"San Jose, CA",5198,0.0856
95113,CA,6085,5010.0,6085501000,Santa Clara CA,"San Jose, CA",270,0.1016
95112,CA,6085,5011.01,6085501101,Santa Clara CA,"San Jose, CA",4305,0.0709
95112,CA,6085,5011.02,6085501102,Santa Clara CA,"San Jose, CA",4437,0.073
95112,CA,6085,5012.0,6085501200,Santa Clara CA,"San Jose, CA",4129,0.068
95112,CA,6085,5013.0,6085501300,Santa Clara CA,"San Jose, CA",3786,0.0623
95116,CA,6085,5014.01,6085501401,Santa Clara CA,"San Jose, CA",3496,0.0683
95116,CA,6085,5014.02,6085501402,Santa Clara CA,"San Jose, CA",2962,0.0578
95116,CA,6085,5015.01,6085501501,Santa Clara CA,"San Jose, CA",4392,0.0857
95116,CA,6085,5015.02,6085501502,Santa Clara CA,"San Jose, CA",4734,0.0924
95112,CA,6085,5016.01,6085501601,Santa Clara CA,"San Jose, CA",3728,0.0614
95112,CA,6085,5016.02,6085501602,Santa Clara CA,"San Jose, CA",3441,0.0566
95110,CA,6085,5017.0,6085501700,Santa Clara CA,"San Jose, CA",5080,0.2479
95113,CA,6085,5017.0,6085501700,Santa Clara CA,"San Jose, CA",75,0.0282
95125,CA,6085,5018.0,6085501800,Santa Clara CA,"San Jose, CA",4852,0.0899
95126,CA,6085,5019.01,6085501901,Santa Clara CA,"San Jose, CA",2918,0.0781
95126,CA,6085,5019.02,6085501902,Santa Clara CA,"San Jose, CA",4176,0.1117
95128,CA,6085,5020.01,6085502001,Santa Clara CA,"San Jose, CA",5010,0.1441
95126,CA,6085,5020.02,6085502002,Santa Clara CA,"San Jose, CA",3457,0.0925
95128,CA,6085,5020.02,6085502002,Santa Clara CA,"San Jose, CA",1709,0.0491
95128,CA,6085,5021.01,6085502101,Santa Clara CA,"San Jose, CA",5101,0.1467
95128,CA,6085,5021.03,6085502103,Santa Clara CA,"San Jose, CA",4449,0.1279
95128,CA,6085,5021.04,6085502104,Santa Clara CA,"San Jose, CA",2645,0.0761
95008,CA,6085,5022.02,6085502202,Santa Clara CA,"Campbell, CA",285,0.0058
95125,CA,6085,5022.02,6085502202,Santa Clara CA,"San Jose, CA",2733,0.0506
95126,CA,6085,5022.03,6085502203,Santa Clara CA,"San Jose, CA",3876,0.1037
95128,CA,6085,5022.03,6085502203,Santa Clara CA,"San Jose, CA",242,0.007
95126,CA,6085,5022.04,6085502204,Santa Clara CA,"San Jose, CA",3220,0.0862
95125,CA,6085,5023.01,6085502301,Santa Clara CA,"San Jose, CA",3338,0.0618
95125,CA,6085,5023.02,6085502302,Santa Clara CA,"San Jose, CA",1920,0.0356
95126,CA,6085,5023.02,6085502302,Santa Clara CA,"San Jose, CA",1075,0.0288
95125,CA,6085,5024.0,6085502400,Santa Clara CA,"San Jose, CA",7235,0.134
95125,CA,6085,5025.0,6085502500,Santa Clara CA,"San Jose, CA",6540,0.1211
95124,CA,6085,5026.01,6085502601,Santa Clara CA,"San Jose, CA",43,0.0009
95125,CA,6085,5026.01,6085502601,Santa Clara CA,"San Jose, CA",2788,0.0516
95008,CA,6085,5026.03,6085502603,Santa Clara CA,"Campbell, CA",2655,0.0541
95008,CA,6085,5026.04,6085502604,Santa Clara CA,"Campbell, CA",4494,0.0916
95008,CA,6085,5027.01,6085502701,Santa Clara CA,"Campbell, CA",3310,0.0675
95124,CA,6085,5027.01,6085502701,Santa Clara CA,"San Jose, CA",1738,0.0347
95008,CA,6085,5027.03,6085502703,Santa Clara CA,"Campbell, CA",2559,0.0522
95032,CA,6085,5027.03,6085502703,Santa Clara CA,"Los Gatos, CA",185,0.0066
95124,CA,6085,5027.03,6085502703,Santa Clara CA,"San Jose, CA",2000,0.04
95124,CA,6085,5027.04,6085502704,Santa Clara CA,"San Jose, CA",4006,0.08
95124,CA,6085,5028.0,6085502800,Santa Clara CA,"San Jose, CA",4422,0.0883
95008,CA,6085,5029.01,6085502901,Santa Clara CA,"Campbell, CA",490,0.01
95124,CA,6085,5029.01,6085502901,Santa Clara CA,"San Jose, CA",5760,0.1151
95124,CA,6085,5029.02,6085502902,Santa Clara CA,"San Jose, CA",7864,0.1571
95118,CA,6085,5029.03,6085502903,Santa Clara CA,"San Jose, CA",1129,0.0345
95124,CA,6085,5029.03,6085502903,Santa Clara CA,"San Jose, CA",270,0.0054
95125,CA,6085,5029.03,6085502903,Santa Clara CA,"San Jose, CA",3934,0.0729
95118,CA,6085,5029.06,6085502906,Santa Clara CA,"San Jose, CA",4432,0.1353
95124,CA,6085,5029.06,6085502906,Santa Clara CA,"San Jose, CA",416,0.0083
95118,CA,6085,5029.07,6085502907,Santa Clara CA,"San Jose, CA",3740,0.1141
95124,CA,6085,5029.07,6085502907,Santa Clara CA,"San Jose, CA",117,0.0023
95118,CA,6085,5029.08,6085502908,Santa Clara CA,"San Jose, CA",47,0.0014
95124,CA,6085,5029.08,6085502908,Santa Clara CA,"San Jose, CA",6904,0.1379
95118,CA,6085,5029.09,6085502909,Santa Clara CA,"San Jose, CA",5324,0.1625
95118,CA,6085,5029.1,6085502910,Santa Clara CA,"San Jose, CA",3908,0.1193
95125,CA,6085,5030.01,6085503001,Santa Clara CA,"San Jose, CA",4430,0.082
95118,CA,6085,5030.02,6085503002,Santa Clara CA,"San Jose, CA",1602,0.0489
95125,CA,6085,5030.02,6085503002,Santa Clara CA,"San Jose, CA",2009,0.0372
95118,CA,6085,5030.03,6085503003,Santa Clara CA,"San Jose, CA",5218,0.1593
95112,CA,6085,5031.05,6085503105,Santa Clara CA,"San Jose, CA",1001,0.0165
95122,CA,6085,5031.05,6085503105,Santa Clara CA,"San Jose, CA",1416,0.0262
95122,CA,6085,5031.1,6085503110,Santa Clara CA,"San Jose, CA",4407,0.0815
95122,CA,6085,5031.11,6085503111,Santa Clara CA,"San Jose, CA",4739,0.0877
95112,CA,6085,5031.12,6085503112,Santa Clara CA,"San Jose, CA",4379,0.0721
95110,CA,6085,5031.13,6085503113,Santa Clara CA,"San Jose, CA",4604,0.2246
95136,CA,6085,5031.16,6085503116,Santa Clara CA,"San Jose, CA",5785,0.1258
95122,CA,6085,5031.17,6085503117,Santa Clara CA,"San Jose, CA",2911,0.0539
95122,CA,6085,5031.18,6085503118,Santa Clara CA,"San Jose, CA",5223,0.0966
95110,CA,6085,5031.21,6085503121,Santa Clara CA,"San Jose, CA",1757,0.0857
95112,CA,6085,5031.21,6085503121,Santa Clara CA,"San Jose, CA",136,0.0022
95125,CA,6085,5031.21,6085503121,Santa Clara CA,"San Jose, CA",2874,0.0532
95110,CA,6085,5031.22,6085503122,Santa Clara CA,"San Jose, CA",21,0.001
95111,CA,6085,5031.22,6085503122,Santa Clara CA,"San Jose, CA",55,0.0009
95112,CA,6085,5031.22,6085503122,Santa Clara CA,"San Jose, CA",2993,0.0493
95122,CA,6085,5031.22,6085503122,Santa Clara CA,"San Jose, CA",1039,0.0192
95125,CA,6085,5031.23,6085503123,Santa Clara CA,"San Jose, CA",3889,0.072
95125,CA,6085,5031.24,6085503124,Santa Clara CA,"San Jose, CA",2271,0.0421
95136,CA,6085,5031.24,6085503124,Santa Clara CA,"San Jose, CA",2452,0.0533
95125,CA,6085,5031.25,6085503125,Santa Clara CA,"San Jose, CA",3564,0.066
95136,CA,6085,5031.25,6085503125,Santa Clara CA,"San Jose, CA",116,0.0025
95111,CA,6085,5031.26,6085503126,Santa Clara CA,"San Jose, CA",2879,0.0475
95125,CA,6085,5031.26,6085503126,Santa Clara CA,"San Jose, CA",1064,0.0197
95125,CA,6085,5031.27,6085503127,Santa Clara CA,"San Jose, CA",559,0.0104
95136,CA,6085,5031.27,6085503127,Santa Clara CA,"San Jose, CA",4506,0.098
95121,CA,6085,5032.07,6085503207,Santa Clara CA,"San Jose, CA",4115,0.1094
95111,CA,6085,5032.08,6085503208,Santa Clara CA,"San Jose, CA",3737,0.0617
95111,CA,6085,5032.1,6085503210,Santa Clara CA,"San Jose, CA",4114,0.0679
95121,CA,6085,5032.11,6085503211,Santa Clara CA,"San Jose, CA",4731,0.1258
95121,CA,6085,5032.12,6085503212,Santa Clara CA,"San Jose, CA",4117,0.1095
95111,CA,6085,5032.13,6085503213,Santa Clara CA,"San Jose, CA",4769,0.0787
95111,CA,6085,5032.17,6085503217,Santa Clara CA,"San Jose, CA",4406,0.0727
95111,CA,6085,5032.18,6085503218,Santa Clara CA,"San Jose, CA",4359,0.0719
95111,CA,6085,5032.19,6085503219,Santa Clara CA,"San Jose, CA",2890,0.0477
95111,CA,6085,5032.2,6085503220,Santa Clara CA,"San Jose, CA",5635,0.093
95111,CA,6085,5032.21,6085503221,Santa Clara CA,"San Jose, CA",2980,0.0492
95111,CA,6085,5032.22,6085503222,Santa Clara CA,"San Jose, CA",4691,0.0774
95121,CA,6085,5033.04,6085503304,Santa Clara CA,"San Jose, CA",6396,0.1701
95122,CA,6085,5033.04,6085503304,Santa Clara CA,"San Jose, CA",141,0.0026
95121,CA,6085,5033.05,6085503305,Santa Clara CA,"San Jose, CA",291,0.0077
95122,CA,6085,5033.05,6085503305,Santa Clara CA,"San Jose, CA",6042,0.1118
95122,CA,6085,5033.06,6085503306,Santa Clara CA,"San Jose, CA",4069,0.0753
95127,CA,6085,5033.12,6085503312,Santa Clara CA,"San Jose, CA",995,0.0156
95140,CA,6085,5033.12,6085503312,Santa Clara CA,"Mount Hamilton, CA",153,0.5543
95148,CA,6085,5033.12,6085503312,Santa Clara CA,"San Jose, CA",2414,0.0527
95148,CA,6085,5033.13,6085503313,Santa Clara CA,"San Jose, CA",4600,0.1004
95121,CA,6085,5033.15,6085503315,Santa Clara CA,"San Jose, CA",445,0.0118
95148,CA,6085,5033.15,6085503315,Santa Clara CA,"San Jose, CA",7277,0.1588
95148,CA,6085,5033.21,6085503321,Santa Clara CA,"San Jose, CA",4571,0.0998
95148,CA,6085,5033.22,6085503322,Santa Clara CA,"San Jose, CA",4310,0.0941
95148,CA,6085,5033.23,6085503323,Santa Clara CA,"San Jose, CA",4712,0.1028
95148,CA,6085,5033.24,6085503324,Santa Clara CA,"San Jose, CA",3577,0.0781
95148,CA,6085,5033.25,6085503325,Santa Clara CA,"San Jose, CA",4449,0.0971
95148,CA,6085,5033.26,6085503326,Santa Clara CA,"San Jose, CA",6625,0.1446
95121,CA,6085,5033.27,6085503327,Santa Clara CA,"San Jose, CA",4434,0.1179
95135,CA,6085,5033.27,6085503327,Santa Clara CA,"San Jose, CA",422,0.0204
95135,CA,6085,5033.29,6085503329,Santa Clara CA,"San Jose, CA",3953,0.1907
95135,CA,6085,5033.3,6085503330,Santa Clara CA,"San Jose, CA",7319,0.353
95135,CA,6085,5033.31,6085503331,Santa Clara CA,"San Jose, CA",3273,0.1579
95135,CA,6085,5033.32,6085503332,Santa Clara CA,"San Jose, CA",5435,0.2621
95121,CA,6085,5033.33,6085503333,Santa Clara CA,"San Jose, CA",4714,0.1253
95121,CA,6085,5033.36,6085503336,Santa Clara CA,"San Jose, CA",3370,0.0896
95121,CA,6085,5033.37,6085503337,Santa Clara CA,"San Jose, CA",3851,0.1024
95121,CA,6085,5033.38,6085503338,Santa Clara CA,"San Jose, CA",1145,0.0304
95138,CA,6085,5033.38,6085503338,Santa Clara CA,"San Jose, CA",3581,0.1834
95135,CA,6085,5033.39,6085503339,Santa Clara CA,"San Jose, CA",299,0.0144
95138,CA,6085,5033.39,6085503339,Santa Clara CA,"San Jose, CA",3748,0.1919
95122,CA,6085,5034.01,6085503401,Santa Clara CA,"San Jose, CA",4910,0.0908
95122,CA,6085,5034.02,6085503402,Santa Clara CA,"San Jose, CA",4843,0.0896
95122,CA,6085,5035.04,6085503504,Santa Clara CA,"San Jose, CA",5888,0.1089
95122,CA,6085,5035.06,6085503506,Santa Clara CA,"San Jose, CA",6180,0.1143
95122,CA,6085,5035.07,6085503507,Santa Clara CA,"San Jose, CA",2224,0.0411
95127,CA,6085,5035.08,6085503508,Santa Clara CA,"San Jose, CA",6172,0.0968
95127,CA,6085,5035.09,6085503509,Santa Clara CA,"San Jose, CA",2642,0.0414
95148,CA,6085,5035.09,6085503509,Santa Clara CA,"San Jose, CA",1255,0.0274
95127,CA,6085,5035.1,6085503510,Santa Clara CA,"San Jose, CA",5901,0.0926
95127,CA,6085,5035.11,6085503511,Santa Clara CA,"San Jose, CA",1593,0.025
95148,CA,6085,5035.11,6085503511,Santa Clara CA,"San Jose, CA",2029,0.0443
95116,CA,6085,5036.01,6085503601,Santa Clara CA,"San Jose, CA",2077,0.0405
95133,CA,6085,5036.01,6085503601,Santa Clara CA,"San Jose, CA",916,0.0305
95116,CA,6085,5036.02,6085503602,Santa Clara CA,"San Jose, CA",4711,0.092
95122,CA,6085,5036.02,6085503602,Santa Clara CA,"San Jose, CA",24,0.0004
95116,CA,6085,5037.03,6085503703,Santa Clara CA,"San Jose, CA",3927,0.0767
95116,CA,6085,5037.07,6085503707,Santa Clara CA,"San Jose, CA",5406,0.1055
95133,CA,6085,5037.08,6085503708,Santa Clara CA,"San Jose, CA",2686,0.0893
95133,CA,6085,5037.09,6085503709,Santa Clara CA,"San Jose, CA",6878,0.2287
95116,CA,6085,5037.1,6085503710,Santa Clara CA,"San Jose, CA",3836,0.0749
95116,CA,6085,5037.11,6085503711,Santa Clara CA,"San Jose, CA",4632,0.0904
95116,CA,6085,5037.12,6085503712,Santa Clara CA,"San Jose, CA",4217,0.0823
95116,CA,6085,5037.13,6085503713,Santa Clara CA,"San Jose, CA",1655,0.0323
95127,CA,6085,5037.13,6085503713,Santa Clara CA,"San Jose, CA",1359,0.0213
95127,CA,6085,5038.02,6085503802,Santa Clara CA,"San Jose, CA",8208,0.1288
95127,CA,6085,5038.03,6085503803,Santa Clara CA,"San Jose, CA",401,0.0063
95133,CA,6085,5038.03,6085503803,Santa Clara CA,"San Jose, CA",4216,0.1402
95127,CA,6085,5038.04,6085503804,Santa Clara CA,"San Jose, CA",230,0.0036
95133,CA,6085,5038.04,6085503804,Santa Clara CA,"San Jose, CA",5470,0.1818
95127,CA,6085,5039.02,6085503902,Santa Clara CA,"San Jose, CA",6023,0.0945
95127,CA,6085,5039.03,6085503903,Santa Clara CA,"San Jose, CA",3289,0.0516
95127,CA,6085,5040.01,6085504001,Santa Clara CA,"San Jose, CA",6022,0.0945
95116,CA,6085,5040.02,6085504002,Santa Clara CA,"San Jose, CA",5177,0.1011
95127,CA,6085,5040.02,6085504002,Santa Clara CA,"San Jose, CA",731,0.0115
95127,CA,6085,5041.01,6085504101,Santa Clara CA,"San Jose, CA",4217,0.0662
95127,CA,6085,5041.02,6085504102,Santa Clara CA,"San Jose, CA",5818,0.0913
95127,CA,6085,5042.01,6085504201,Santa Clara CA,"San Jose, CA",5227,0.082
95132,CA,6085,5042.01,6085504201,Santa Clara CA,"San Jose, CA",42,0.001
95127,CA,6085,5042.02,6085504202,Santa Clara CA,"San Jose, CA",4896,0.0768
95132,CA,6085,5043.07,6085504307,Santa Clara CA,"San Jose, CA",4531,0.1121
95133,CA,6085,5043.07,6085504307,Santa Clara CA,"San Jose, CA",1191,0.0396
95132,CA,6085,5043.08,6085504308,Santa Clara CA,"San Jose, CA",4613,0.1141
95131,CA,6085,5043.11,6085504311,Santa Clara CA,"San Jose, CA",7534,0.2432
95133,CA,6085,5043.11,6085504311,Santa Clara CA,"San Jose, CA",774,0.0257
95132,CA,6085,5043.14,6085504314,Santa Clara CA,"San Jose, CA",4745,0.1174
95132,CA,6085,5043.15,6085504315,Santa Clara CA,"San Jose, CA",6696,0.1656
95131,CA,6085,5043.16,6085504316,Santa Clara CA,"San Jose, CA",4902,0.1583
95131,CA,6085,5043.17,6085504317,Santa Clara CA,"San Jose, CA",4312,0.1392
95112,CA,6085,5043.18,6085504318,Santa Clara CA,"San Jose, CA",2745,0.0452
95131,CA,6085,5043.18,6085504318,Santa Clara CA,"San Jose, CA",4650,0.1501
95133,CA,6085,5043.18,6085504318,Santa Clara CA,"San Jose, CA",32,0.0011
95133,CA,6085,5043.19,6085504319,Santa Clara CA,"San Jose, CA",7917,0.2632
95132,CA,6085,5043.2,6085504320,Santa Clara CA,"San Jose, CA",2866,0.0709
95132,CA,6085,5043.21,6085504321,Santa Clara CA,"San Jose, CA",5419,0.134
95035,CA,6085,5043.22,6085504322,Santa Clara CA,"Milpitas, CA",53,0.0007
95131,CA,6085,5043.22,6085504322,Santa Clara CA,"San Jose, CA",5452,0.176
95131,CA,6085,5043.23,6085504323,Santa Clara CA,"San Jose, CA",4007,0.1294
95132,CA,6085,5043.23,6085504323,Santa Clara CA,"San Jose, CA",1731,0.0428
95132,CA,6085,5044.1,6085504410,Santa Clara CA,"San Jose, CA",4282,0.1059
95132,CA,6085,5044.11,6085504411,Santa Clara CA,"San Jose, CA",5350,0.1323
95035,CA,6085,5044.12,6085504412,Santa Clara CA,"Milpitas, CA",4703,0.0585
95035,CA,6085,5044.13,6085504413,Santa Clara CA,"Milpitas, CA",1906,0.0237
95035,CA,6085,5044.14,6085504414,Santa Clara CA,"Milpitas, CA",5059,0.0629
95035,CA,6085,5044.15,6085504415,Santa Clara CA,"Milpitas, CA",5218,0.0649
95035,CA,6085,5044.16,6085504416,Santa Clara CA,"Milpitas, CA",3758,0.0467
95035,CA,6085,5044.18,6085504418,Santa Clara CA,"Milpitas, CA",4852,0.0603
95035,CA,6085,5044.21,6085504421,Santa Clara CA,"Milpitas, CA",4804,0.0597
95035,CA,6085,5044.22,6085504422,Santa Clara CA,"Milpitas, CA",3680,0.0457
95035,CA,6085,5044.23,6085504423,Santa Clara CA,"Milpitas, CA",2307,0.0287
95035,CA,6085,5044.24,6085504424,Santa Clara CA,"Milpitas, CA",4796,0.0596
95132,CA,6085,5044.24,6085504424,Santa Clara CA,"San Jose, CA",73,0.0018
95035,CA,6085,5045.05,6085504505,Santa Clara CA,"Milpitas, CA",11204,0.1393
95035,CA,6085,5045.06,6085504506,Santa Clara CA,"Milpitas, CA",6951,0.0864
95035,CA,6085,5045.07,6085504507,Santa Clara CA,"Milpitas, CA",5973,0.0743
95035,CA,6085,5045.08,6085504508,Santa Clara CA,"Milpitas, CA",3810,0.0474
95035,CA,6085,5045.09,6085504509,Santa Clara CA,"Milpitas, CA",5600,0.0696
95035,CA,6085,5045.1,6085504510,Santa Clara CA,"Milpitas, CA",4119,0.0512
94043,CA,6085,5046.01,6085504601,Santa Clara CA,"Mountain View, CA",988,0.0315
94303,CA,6085,5046.01,6085504601,Santa Clara CA,"East Palo Alto, CA",7,0.0001
94089,CA,6085,5046.02,6085504602,Santa Clara CA,"Sunnyvale, CA",8,0.0003
95002,CA,6085,5046.02,6085504602,Santa Clara CA,"San Jose, CA",2039,1.0
95035,CA,6085,5046.02,6085504602,Santa Clara CA,"Milpitas, CA",1,0.0
95134,CA,6085,5046.02,6085504602,Santa Clara CA,"San Jose, CA",8,0.0003
94043,CA,6085,5047.0,6085504700,Santa Clara CA,"Mountain View, CA",661,0.021
94089,CA,6085,5048.02,6085504802,Santa Clara CA,"Sunnyvale, CA",5393,0.2319
94089,CA,6085,5048.05,6085504805,Santa Clara CA,"Sunnyvale, CA",7454,0.3205
94089,CA,6085,5048.06,6085504806,Santa Clara CA,"Sunnyvale, CA",2776,0.1194
94089,CA,6085,5048.07,6085504807,Santa Clara CA,"Sunnyvale, CA",6001,0.2581
94089,CA,6085,5048.08,6085504808,Santa Clara CA,"Sunnyvale, CA",1623,0.0698
95054,CA,6085,5049.02,6085504902,Santa Clara CA,"Santa Clara, CA",4579,0.183
95054,CA,6085,5049.03,6085504903,Santa Clara CA,"Santa Clara, CA",5353,0.2139
95035,CA,6085,5050.06,6085505006,Santa Clara CA,"Milpitas, CA",1639,0.0204
95112,CA,6085,5050.06,6085505006,Santa Clara CA,"San Jose, CA",9,0.0001
95131,CA,6085,5050.06,6085505006,Santa Clara CA,"San Jose, CA",118,0.0038
95134,CA,6085,5050.06,6085505006,Santa Clara CA,"San Jose, CA",10146,0.3411
95054,CA,6085,5050.07,6085505007,Santa Clara CA,"Santa Clara, CA",3760,0.1503
95054,CA,6085,5050.1,6085505010,Santa Clara CA,"Santa Clara, CA",4315,0.1724
